dataset_name,factor_id,descriptor_name,weight
ml_latest_small,2,tag_dark_comedy,9.99999993922529e-09
ml_latest_small,2,tag_suspense,0.05589742958545685
ml_latest_small,2,tag_psychology,0.07228609174489975
ml_latest_small,2,tag_twist_ending,0.060816168785095215
ml_latest_small,2,tag_visually_appealing,0.05573807656764984
ml_latest_small,2,tag_comedy,0.014530380256474018
ml_latest_small,2,tag_politics,0.08288416266441345
ml_latest_small,2,tag_crime,0.018368776887655258
ml_latest_small,2,tag_time_travel,0.06106879934668541
ml_latest_small,2,tag_music,0.017376704141497612
ml_latest_small,2,tag_dark,0.08817833662033081
ml_latest_small,2,tag_action,0.0049951341934502125
ml_latest_small,2,tag_high_school,0.03767615556716919
ml_latest_small,2,tag_mental_illness,0.0735873281955719
ml_latest_small,2,tag_mindfuck,0.08013208210468292
ml_latest_small,2,tag_aliens,0.03799336776137352
ml_latest_small,2,tag_black_comedy,0.07003850489854813
ml_latest_small,2,tag_space,0.0028474326245486736
ml_latest_small,2,tag_dreamlike,0.08201629668474197
ml_latest_small,2,tag_mafia,0.011680913157761097
ml_latest_small,2,tag_holocaust,0.07496476173400879
ml_latest_small,2,tag_disturbing,0.0718594491481781
ml_latest_small,2,tag_shakespeare,0.021148959174752235
ml_latest_small,2,tag_emotional,0.0037387232296168804
ml_latest_small,2,tag_stephen_king,0.08649946004152298
ml_latest_small,2,tag_journalism,0.06866900622844696
ml_latest_small,2,tag_heist,0.060240473598241806
ml_latest_small,2,tag_classic,0.06140720471739769
ml_latest_small,2,tag_anime,0.08542531728744507
ml_latest_small,2,tag_satire,0.018024642020463943
ml_latest_small,2,tag_court,0.009780403226613998
ml_latest_small,2,tag_christmas,0.01678425632417202
ml_latest_small,2,tag_animation,0.06941889971494675
ml_latest_small,2,tag_imdb_top_250,0.08019551634788513
ml_latest_small,2,tag_comic_book,0.04044616222381592
ml_latest_small,2,tag_psychological,0.07105948030948639
ml_latest_small,2,tag_ghosts,0.013759127818048
ml_latest_small,2,tag_bittersweet,0.09061426669359207
ml_latest_small,2,tag_adolescence,0.06204548850655556
ml_latest_small,2,tag_adultery,0.04068823903799057
ml_latest_small,2,tag_boxing,0.07188180088996887
ml_latest_small,2,tag_drugs,0.03363720700144768
ml_latest_small,2,tag_leonardo_dicaprio,0.04582908749580383
ml_latest_small,2,tag_post_apocalyptic,0.023027559742331505
ml_latest_small,2,tag_robots,0.06399353593587875
ml_latest_small,2,tag_cinematography,0.06835255771875381
ml_latest_small,2,tag_india,0.0918378084897995
ml_latest_small,2,tag_remake,0.08670254051685333
ml_latest_small,2,tag_england,0.07177328318357468
ml_latest_small,2,tag_australia,0.05034583434462547
